Date ;Reg time ;Region id ;Region ;Municipal ;Nick ;Competence ;EAWS problem ;Cause/ weaklayer ;Type ;Catch 1 ;Catch 2 ;Catch 3 ;Catch 4 ;Size ;Trigger
2018-03-21 ;2018-03-21 12:09 ;3032 ;Hallingdal ;HEMSEDAL ;Rune@obskorps ;**** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2018-03-21 ;2018-03-21 11:52 ;3022 ;Trollheimen ;Oppdal ;torolav@obskorps ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ; ;3 - Medium ;Low additional load
2018-03-21 ;2018-03-21 15:22 ;3010 ;Lyngen ;TROMSØ ;Hans  ;Unknown ; ;Buried weak layer of faceted snow near surface ; ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;3 - Medium ;Low additional load
2018-03-21 ;2018-03-21 13:29 ;3010 ;Lyngen ;TROMSØ ;LyngenDavid@ObsKorps ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-21 ;2018-03-21 13:29 ;3010 ;Lyngen ;TROMSØ ;LyngenDavid@ObsKorps ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-21 ;2018-03-21 13:29 ;3010 ;Lyngen ;TROMSØ ;LyngenDavid@ObsKorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-21 ;2018-03-21 22:20 ;3003 ;Nordenskiöld Land ;SVALBARD ;Kjetil@obskorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2018-03-21 ;2018-03-21 22:20 ;3003 ;Nordenskiöld Land ;SVALBARD ;Kjetil@obskorps ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;3 - Medium ;High additional load
2018-03-21 ;2018-03-21 21:17 ;3013 ;Indre Troms ;BARDU ;Siri ;Unknown ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ; ; ; ; ;4 - Large ;Spontaneous release
2018-03-21 ;2018-03-21 16:14 ;3012 ;Sør-Troms ;IBESTAD ;fred@obskorps ;*** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-21 ;2018-03-21 21:37 ;3017 ;Svartisen ;RANA ;Abelsen ;Unknown ;Wind-drifted snow ;Poor bonding between crust and overlying snow ;Dry slab avalanche ; ; ; ; ;1 - Harmless (sluff) ;High additional load
2018-03-21 ;2018-03-21 20:50 ;3012 ;Sør-Troms ;LENVIK ;Jonas.hansen@live.no ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-21 ;2018-03-21 20:07 ;3017 ;Svartisen ;RANA ;Gøran@ObsKorps ;**** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2018-03-21 ;2018-03-21 20:07 ;3017 ;Svartisen ;RANA ;Gøran@ObsKorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-22 ;2018-03-22 08:57 ;3012 ;Sør-Troms ;IBESTAD ;fred@obskorps ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Spontaneous release
2018-03-22 ;2018-03-22 16:13 ;3028 ;Jotunheimen ;LOM ;Albert ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ; ;2 - Small ;Low additional load
2018-03-22 ;2018-03-22 12:30 ;3012 ;Sør-Troms ;IBESTAD ;Eirik_jo@forsvaret ;*** ; ;Loose snow ; ; ; ; ; ;2 - Small ;
2018-03-22 ;2018-03-22 11:53 ;3010 ;Lyngen ;LYNGEN ;Patrik@ObsKorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-22 ;2018-03-22 11:53 ;3010 ;Lyngen ;LYNGEN ;Patrik@ObsKorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;High additional load
2018-03-22 ;2018-03-22 13:34 ;3024 ;Sunnmøre ;VOLDA ;Eira  ;Unknown ;Wet snow ;Buried weak layer of faceted snow near surface ;Wet slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ; ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 13:34 ;3024 ;Sunnmøre ;VOLDA ;Dagfinn@Friluftsliv_Hivolda ;Unknown ;Wet snow ;Buried weak layer of faceted snow near surface ;Wet slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ; ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 12:01 ;3031 ;Voss ;VOSS ;Njål@SVV ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 12:01 ;3031 ;Voss ;VOSS ;Njål@SVV ;***** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 15:20 ;3024 ;Sunnmøre ;STRANDA ;Gustav@NVE ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 12:21 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 12:21 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-22 ;2018-03-22 13:31 ;3028 ;Jotunheimen ;VANG ;Leif@Wyssen ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 17:57 ;3017 ;Svartisen ;BEIARN ;SteinS ;Unknown ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 13:22 ;3015 ;Ofoten ;NARVIK ;Hakon ;** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;High additional load
2018-03-22 ;2018-03-22 13:23 ;3012 ;Sør-Troms ;IBESTAD ;fred@obskorps ;*** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 13:23 ;3012 ;Sør-Troms ;IBESTAD ;fred@obskorps ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Spontaneous release
2018-03-22 ;2018-03-22 13:47 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 13:47 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-22 ;2018-03-22 15:20 ;3024 ;Sunnmøre ;STRANDA ;Gustav@NVE ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 15:20 ;3024 ;Sunnmøre ;STRANDA ;Gustav@NVE ;*** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 15:32 ;3022 ;Trollheimen ;SURNADAL ;Eivind@SVV ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2018-03-22 ;2018-03-22 15:32 ;3022 ;Trollheimen ;SURNADAL ;Eivind@SVV ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-22 ;2018-03-22 17:01 ;3011 ;Tromsø ;TROMSØ ;Julia@rkh ;*** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;
2018-03-22 ;2018-03-22 18:08 ;3012 ;Sør-Troms ;TRANØY ;David@midttroms  ;*** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-22 ;2018-03-22 17:07 ;3028 ;Jotunheimen ;LOM ;Albert ;***** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2018-03-22 ;2018-03-22 21:34 ;3014 ;Lofoten og Vesterålen ;VÅGAN ;emmawichardt ;** ;Persistent weak layers ;Buried weak layer of surface hoar ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 22:25 ;3017 ;Svartisen ;RANA ;Abelsen ;Unknown ;Persistent weak layers ;Buried weak layer of surface hoar ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;4 - Large ;Spontaneous release
2018-03-22 ;2018-03-22 22:05 ;3027 ;Indre Fjordane ;STRYN ;Vidar@obskorps ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;3 - Medium ;Low additional load
2018-03-22 ;2018-03-22 22:05 ;3027 ;Indre Fjordane ;STRYN ;Vidar@obskorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;4 - Large ;High additional load
2018-03-22 ;2018-03-22 22:05 ;3027 ;Indre Fjordane ;STRYN ;Vidar@obskorps ;**** ;Wet snow ; ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2018-03-23 ;2018-03-23 09:38 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ; ;3 - Medium ;
2018-03-23 ;2018-03-23 13:30 ;3014 ;Lofoten og Vesterålen ;VÅGAN ;JonasD@ObsKorps ;***** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2018-03-23 ;2018-03-23 13:30 ;3014 ;Lofoten og Vesterålen ;VÅGAN ;JonasD@ObsKorps ;***** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-23 ;2018-03-23 14:28 ;3007 ;Vest-Finnmark ;HAMMERFEST ;jonas@obskorps.hammerfest ;*** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2018-03-23 ;2018-03-23 23:15 ;3011 ;Tromsø ;TROMSØ ;solmund@regobsTroms ;Unknown ; ;Buried weak layer of faceted snow near surface ; ; ; ; ; ; ;
2018-03-23 ;2018-03-23 13:09 ;3022 ;Trollheimen ;Oppdal ;torolav@obskorps ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-23 ;2018-03-23 11:40 ;3011 ;Tromsø ;TROMSØ ;eliras@SVV ;**** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-23 ;2018-03-23 11:41 ;3032 ;Hallingdal ;HEMSEDAL ;Rune@obskorps ;**** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2018-03-23 ;2018-03-23 11:57 ;3028 ;Jotunheimen ;VANG ;Leif@ObsKorps ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-23 ;2018-03-23 12:35 ;3032 ;Hallingdal ;HOL ;steinar@obskorps ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2018-03-23 ;2018-03-23 12:35 ;3032 ;Hallingdal ;HOL ;steinar@obskorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2018-03-23 ;2018-03-25 11:11 ;3012 ;Sør-Troms ;IBESTAD ;mortenh@obskorps ;***** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;Low additional load
2018-03-23 ;2018-03-23 12:04 ;3013 ;Indre Troms ;BALSFJORD ;Aadne@ObsKorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-23 ;2018-03-23 12:04 ;3013 ;Indre Troms ;BALSFJORD ;Aadne@ObsKorps ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2018-03-23 ;2018-03-23 15:13 ;3027 ;Indre Fjordane ;JØLSTER ;siri@SVV ;**** ;Wet snow ;Buried weak layer of new snow ;Wet slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;2 - Small ;Spontaneous release
2018-03-23 ;2018-03-23 12:36 ;3011 ;Tromsø ;BALSFJORD ;ToreV@met ;***** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-23 ;2018-03-23 12:36 ;3011 ;Tromsø ;BALSFJORD ;ToreV@met ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ; ;2 - Small ;Low additional load
2018-03-23 ;2018-03-23 13:30 ;3016 ;Salten ;FAUSKE ;idab@svv ;*** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2018-03-23 ;2018-03-23 13:30 ;3016 ;Salten ;FAUSKE ;idab@svv ;*** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;2 - Small ;High additional load
2018-03-23 ;2018-03-23 12:26 ;3029 ;Indre Sogn ;SOGNDAL ;Ingrid SVV ;**** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2018-03-23 ;2018-03-23 12:53 ;3024 ;Sunnmøre ;ØRSTA ;Stig Løland@obskorps ;**** ;Wet snow ;Buried weak layer of faceted snow near surface ;Wet slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;Low additional load
2018-03-23 ;2018-03-23 13:01 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ; ;2 - Small ;Low additional load
2018-03-23 ;2018-03-23 13:01 ;3012 ;Sør-Troms ;IBESTAD ;Vegardf@forsvaret ;***** ;Wet snow ;Buried weak layer of faceted snow beneath a crust ;Wet slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
